,realtime_start,date,value,series_id,description,dtime
3563,2019-02-01,2019-01-01,63.2,CIVPART, Civilian Participation Rate,2019-01-01
1916,2019-03-15,2019-01-01,6902.0,JTS1000JOL, Job Openings: Total Private,2019-01-01
3728,2019-02-01,2019-01-01,5147.0,LNS12032194, Part-Time for Econ Reasons,2019-01-01
309,2019-01-30,2019-01-01,127902.465,NPPTTL, ADP,2019-01-01
3398,2019-02-01,2019-01-01,8.1,U6Rate, Unemployed plus Marginally Attached ,2019-01-01
144,2019-02-01,2019-01-01,128068.0,USPRIV, BLS private,2019-01-01
2244,2019-03-15,2019-01-01,5190.0,JTS1000TSL,  Total Separations: Total Private ,2019-01-01
3068,2019-02-01,2019-01-01,163229.0,CLF16OV, Civilian Labor Force,2019-01-01
2738,2019-02-01,2019-01-01,4.0,UNRATE, Unemployment Rate,2019-01-01
2573,2019-02-13,2019-01-01,100.531288051561,BSCICP03USM665S, OECD Business Confidence,2019-01-01
3233,2019-02-01,2019-01-01,1252.0,UEMP27OV, Unemployed for 27 Weeks,2019-01-01
2408,2019-02-13,2019-01-01,100.704693486165,CSCICP03USM665S, OECD US Consumer Confidence,2019-01-01
957,2019-01-10,2019-01-05,216000.0,ICSA, Initial Claims,2019-01-05
1678,2019-01-17,2019-01-05,1737000.0,CCSA, Continued Claims ,2019-01-05
1679,2019-01-24,2019-01-12,1713000.0,CCSA, Continued Claims ,2019-01-12
958,2019-01-17,2019-01-12,213000.0,ICSA, Initial Claims,2019-01-12
959,2019-01-24,2019-01-19,199000.0,ICSA, Initial Claims,2019-01-19
1680,2019-01-31,2019-01-19,1782000.0,CCSA, Continued Claims ,2019-01-19
960,2019-01-31,2019-01-26,253000.0,ICSA, Initial Claims,2019-01-26
1681,2019-02-07,2019-01-26,1736000.0,CCSA, Continued Claims ,2019-01-26
2409,2019-03-13,2019-02-01,100.703878622685,CSCICP03USM665S, OECD US Consumer Confidence,2019-02-01
2245,2019-04-09,2019-02-01,5187.0,JTS1000TSL,  Total Separations: Total Private ,2019-02-01
3399,2019-03-08,2019-02-01,7.3,U6Rate, Unemployed plus Marginally Attached ,2019-02-01
2739,2019-03-08,2019-02-01,3.8,UNRATE, Unemployment Rate,2019-02-01
3234,2019-03-08,2019-02-01,1271.0,UEMP27OV, Unemployed for 27 Weeks,2019-02-01
2081,2019-04-09,2019-02-01,5341.0,JTS1000HIL,  Hires: Total Private ,2019-02-01
2904,2019-03-08,2019-02-01,6235.0,UNEMPLOY, Unemployment Level,2019-02-01
1917,2019-04-09,2019-02-01,6406.0,JTS1000JOL, Job Openings: Total Private,2019-02-01
310,2019-03-06,2019-02-01,128293.977,NPPTTL, ADP,2019-02-01
3069,2019-03-08,2019-02-01,163184.0,CLF16OV, Civilian Labor Force,2019-02-01
145,2019-03-08,2019-02-01,128123.0,USPRIV, BLS private,2019-02-01
2574,2019-03-13,2019-02-01,100.232585173453,BSCICP03USM665S, OECD Business Confidence,2019-02-01
3729,2019-03-08,2019-02-01,4310.0,LNS12032194, Part-Time for Econ Reasons,2019-02-01
3564,2019-03-08,2019-02-01,63.2,CIVPART, Civilian Participation Rate,2019-02-01
961,2019-02-07,2019-02-02,234000.0,ICSA, Initial Claims,2019-02-02
1682,2019-02-14,2019-02-02,1773000.0,CCSA, Continued Claims ,2019-02-02
1683,2019-02-21,2019-02-09,1725000.0,CCSA, Continued Claims ,2019-02-09
962,2019-02-14,2019-02-09,239000.0,ICSA, Initial Claims,2019-02-09
1684,2019-02-28,2019-02-16,1805000.0,CCSA, Continued Claims ,2019-02-16
963,2019-02-21,2019-02-16,216000.0,ICSA, Initial Claims,2019-02-16
1685,2019-03-07,2019-02-23,1755000.0,CCSA, Continued Claims ,2019-02-23
964,2019-02-28,2019-02-23,225000.0,ICSA, Initial Claims,2019-02-23
3235,2019-04-05,2019-03-01,1305.0,UEMP27OV, Unemployed for 27 Weeks,2019-03-01
3070,2019-04-05,2019-03-01,162960.0,CLF16OV, Civilian Labor Force,2019-03-01
146,2019-04-05,2019-03-01,128297.0,USPRIV, BLS private,2019-03-01
2575,2019-04-11,2019-03-01,100.3299788685,BSCICP03USM665S, OECD Business Confidence,2019-03-01
2905,2019-04-05,2019-03-01,6211.0,UNEMPLOY, Unemployment Level,2019-03-01
2410,2019-04-11,2019-03-01,101.169334735731,CSCICP03USM665S, OECD US Consumer Confidence,2019-03-01
3400,2019-04-05,2019-03-01,7.3,U6Rate, Unemployed plus Marginally Attached ,2019-03-01
3730,2019-04-05,2019-03-01,4499.0,LNS12032194, Part-Time for Econ Reasons,2019-03-01
3565,2019-04-05,2019-03-01,63.0,CIVPART, Civilian Participation Rate,2019-03-01
2082,2019-05-07,2019-03-01,5315.0,JTS1000HIL,  Hires: Total Private ,2019-03-01
2740,2019-04-05,2019-03-01,3.8,UNRATE, Unemployment Rate,2019-03-01
2246,2019-05-07,2019-03-01,5102.0,JTS1000TSL,  Total Separations: Total Private ,2019-03-01
1918,2019-05-07,2019-03-01,6800.0,JTS1000JOL, Job Openings: Total Private,2019-03-01
311,2019-04-03,2019-03-01,128399.846,NPPTTL, ADP,2019-03-01
1686,2019-03-14,2019-03-02,1776000.0,CCSA, Continued Claims ,2019-03-02
965,2019-03-07,2019-03-02,223000.0,ICSA, Initial Claims,2019-03-02
966,2019-03-14,2019-03-09,229000.0,ICSA, Initial Claims,2019-03-09
1687,2019-03-21,2019-03-09,1750000.0,CCSA, Continued Claims ,2019-03-09
967,2019-03-21,2019-03-16,221000.0,ICSA, Initial Claims,2019-03-16
1688,2019-03-28,2019-03-16,1756000.0,CCSA, Continued Claims ,2019-03-16
968,2019-03-28,2019-03-23,211000.0,ICSA, Initial Claims,2019-03-23
1689,2019-04-04,2019-03-23,1717000.0,CCSA, Continued Claims ,2019-03-23
1690,2019-04-11,2019-03-30,1713000.0,CCSA, Continued Claims ,2019-03-30
969,2019-04-04,2019-03-30,202000.0,ICSA, Initial Claims,2019-03-30
2083,2019-06-10,2019-04-01,5562.0,JTS1000HIL,  Hires: Total Private ,2019-04-01
312,2019-05-01,2019-04-01,128720.753,NPPTTL, ADP,2019-04-01
2576,2019-05-22,2019-04-01,99.9971959499849,BSCICP03USM665S, OECD Business Confidence,2019-04-01
3731,2019-05-03,2019-04-01,4654.0,LNS12032194, Part-Time for Econ Reasons,2019-04-01
2906,2019-05-03,2019-04-01,5824.0,UNEMPLOY, Unemployment Level,2019-04-01
3566,2019-05-03,2019-04-01,62.8,CIVPART, Civilian Participation Rate,2019-04-01
3071,2019-05-03,2019-04-01,162470.0,CLF16OV, Civilian Labor Force,2019-04-01
2411,2019-05-22,2019-04-01,101.226506036226,CSCICP03USM665S, OECD US Consumer Confidence,2019-04-01
2247,2019-06-10,2019-04-01,5234.0,JTS1000TSL,  Total Separations: Total Private ,2019-04-01
3236,2019-05-03,2019-04-01,1230.0,UEMP27OV, Unemployed for 27 Weeks,2019-04-01
1919,2019-06-10,2019-04-01,6726.0,JTS1000JOL, Job Openings: Total Private,2019-04-01
147,2019-05-03,2019-04-01,128548.0,USPRIV, BLS private,2019-04-01
3401,2019-05-03,2019-04-01,7.3,U6Rate, Unemployed plus Marginally Attached ,2019-04-01
2741,2019-05-03,2019-04-01,3.6,UNRATE, Unemployment Rate,2019-04-01
970,2019-04-11,2019-04-06,196000.0,ICSA, Initial Claims,2019-04-06
1691,2019-04-18,2019-04-06,1653000.0,CCSA, Continued Claims ,2019-04-06
1692,2019-04-25,2019-04-13,1655000.0,CCSA, Continued Claims ,2019-04-13
971,2019-04-18,2019-04-13,192000.0,ICSA, Initial Claims,2019-04-13
1693,2019-05-02,2019-04-20,1671000.0,CCSA, Continued Claims ,2019-04-20
972,2019-04-25,2019-04-20,230000.0,ICSA, Initial Claims,2019-04-20
1694,2019-05-09,2019-04-27,1684000.0,CCSA, Continued Claims ,2019-04-27
973,2019-05-02,2019-04-27,230000.0,ICSA, Initial Claims,2019-04-27
3072,2019-06-07,2019-05-01,162646.0,CLF16OV, Civilian Labor Force,2019-05-01
2907,2019-06-07,2019-05-01,5888.0,UNEMPLOY, Unemployment Level,2019-05-01
3567,2019-06-07,2019-05-01,62.8,CIVPART, Civilian Participation Rate,2019-05-01
2084,2019-07-09,2019-05-01,5351.0,JTS1000HIL,  Hires: Total Private ,2019-05-01
1920,2019-07-09,2019-05-01,6640.0,JTS1000JOL, Job Openings: Total Private,2019-05-01
3402,2019-06-07,2019-05-01,7.1,U6Rate, Unemployed plus Marginally Attached ,2019-05-01
2577,2019-06-14,2019-05-01,99.763535819029,BSCICP03USM665S, OECD Business Confidence,2019-05-01
2248,2019-07-09,2019-05-01,5131.0,JTS1000TSL,  Total Separations: Total Private ,2019-05-01
3732,2019-06-07,2019-05-01,4355.0,LNS12032194, Part-Time for Econ Reasons,2019-05-01
2742,2019-06-07,2019-05-01,3.6,UNRATE, Unemployment Rate,2019-05-01
2412,2019-06-14,2019-05-01,101.71168005521,CSCICP03USM665S, OECD US Consumer Confidence,2019-05-01
148,2019-06-07,2019-05-01,128581.0,USPRIV, BLS private,2019-05-01
313,2019-06-05,2019-05-01,128750.538,NPPTTL, ADP,2019-05-01
3237,2019-06-07,2019-05-01,1298.0,UEMP27OV, Unemployed for 27 Weeks,2019-05-01
1695,2019-05-16,2019-05-04,1660000.0,CCSA, Continued Claims ,2019-05-04
974,2019-05-09,2019-05-04,228000.0,ICSA, Initial Claims,2019-05-04
1696,2019-05-23,2019-05-11,1676000.0,CCSA, Continued Claims ,2019-05-11
975,2019-05-16,2019-05-11,212000.0,ICSA, Initial Claims,2019-05-11
1697,2019-05-30,2019-05-18,1657000.0,CCSA, Continued Claims ,2019-05-18
976,2019-05-23,2019-05-18,211000.0,ICSA, Initial Claims,2019-05-18
1698,2019-06-06,2019-05-25,1682000.0,CCSA, Continued Claims ,2019-05-25
977,2019-05-30,2019-05-25,215000.0,ICSA, Initial Claims,2019-05-25
2085,2019-08-06,2019-06-01,5351.0,JTS1000HIL,  Hires: Total Private ,2019-06-01
2413,2019-07-11,2019-06-01,101.409534624355,CSCICP03USM665S, OECD US Consumer Confidence,2019-06-01
2249,2019-08-06,2019-06-01,5146.0,JTS1000TSL,  Total Separations: Total Private ,2019-06-01
3238,2019-07-05,2019-06-01,1414.0,UEMP27OV, Unemployed for 27 Weeks,2019-06-01
3073,2019-07-05,2019-06-01,162981.0,CLF16OV, Civilian Labor Force,2019-06-01
1699,2019-06-13,2019-06-01,1695000.0,CCSA, Continued Claims ,2019-06-01
1921,2019-08-06,2019-06-01,6629.0,JTS1000JOL, Job Openings: Total Private,2019-06-01
314,2019-07-03,2019-06-01,128850.1,NPPTTL, ADP,2019-06-01
149,2019-07-05,2019-06-01,128755.0,USPRIV, BLS private,2019-06-01
2908,2019-07-05,2019-06-01,5975.0,UNEMPLOY, Unemployment Level,2019-06-01
3403,2019-07-05,2019-06-01,7.2,U6Rate, Unemployed plus Marginally Attached ,2019-06-01
3568,2019-07-05,2019-06-01,62.9,CIVPART, Civilian Participation Rate,2019-06-01
2743,2019-07-05,2019-06-01,3.7,UNRATE, Unemployment Rate,2019-06-01
978,2019-06-06,2019-06-01,218000.0,ICSA, Initial Claims,2019-06-01
2578,2019-07-11,2019-06-01,99.6428970302542,BSCICP03USM665S, OECD Business Confidence,2019-06-01
3733,2019-07-05,2019-06-01,4347.0,LNS12032194, Part-Time for Econ Reasons,2019-06-01
1700,2019-06-20,2019-06-08,1662000.0,CCSA, Continued Claims ,2019-06-08
979,2019-06-13,2019-06-08,222000.0,ICSA, Initial Claims,2019-06-08
1701,2019-06-27,2019-06-15,1688000.0,CCSA, Continued Claims ,2019-06-15
980,2019-06-20,2019-06-15,216000.0,ICSA, Initial Claims,2019-06-15
981,2019-06-27,2019-06-22,227000.0,ICSA, Initial Claims,2019-06-22
1702,2019-07-03,2019-06-22,1686000.0,CCSA, Continued Claims ,2019-06-22
982,2019-07-03,2019-06-29,221000.0,ICSA, Initial Claims,2019-06-29
1703,2019-07-11,2019-06-29,1723000.0,CCSA, Continued Claims ,2019-06-29
3734,2019-08-02,2019-07-01,3984.0,LNS12032194, Part-Time for Econ Reasons,2019-07-01
2414,2019-08-12,2019-07-01,101.362353766041,CSCICP03USM665S, OECD US Consumer Confidence,2019-07-01
2579,2019-08-12,2019-07-01,99.5501433469447,BSCICP03USM665S, OECD Business Confidence,2019-07-01
1922,2019-09-10,2019-07-01,6555.0,JTS1000JOL, Job Openings: Total Private,2019-07-01
2744,2019-08-02,2019-07-01,3.7,UNRATE, Unemployment Rate,2019-07-01
3074,2019-08-02,2019-07-01,163351.0,CLF16OV, Civilian Labor Force,2019-07-01
3569,2019-08-02,2019-07-01,63.0,CIVPART, Civilian Participation Rate,2019-07-01
315,2019-07-31,2019-07-01,129020.031,NPPTTL, ADP,2019-07-01
2909,2019-08-02,2019-07-01,6063.0,UNEMPLOY, Unemployment Level,2019-07-01
3239,2019-08-02,2019-07-01,1166.0,UEMP27OV, Unemployed for 27 Weeks,2019-07-01
2250,2019-09-10,2019-07-01,5419.0,JTS1000TSL,  Total Separations: Total Private ,2019-07-01
2086,2019-09-10,2019-07-01,5596.0,JTS1000HIL,  Hires: Total Private ,2019-07-01
3404,2019-08-02,2019-07-01,7.0,U6Rate, Unemployed plus Marginally Attached ,2019-07-01
150,2019-08-02,2019-07-01,128889.0,USPRIV, BLS private,2019-07-01
983,2019-07-11,2019-07-06,209000.0,ICSA, Initial Claims,2019-07-06
1704,2019-07-18,2019-07-06,1686000.0,CCSA, Continued Claims ,2019-07-06
984,2019-07-18,2019-07-13,216000.0,ICSA, Initial Claims,2019-07-13
1705,2019-07-25,2019-07-13,1676000.0,CCSA, Continued Claims ,2019-07-13
1706,2019-08-01,2019-07-20,1699000.0,CCSA, Continued Claims ,2019-07-20
985,2019-07-25,2019-07-20,206000.0,ICSA, Initial Claims,2019-07-20
986,2019-08-01,2019-07-27,215000.0,ICSA, Initial Claims,2019-07-27
1707,2019-08-08,2019-07-27,1684000.0,CCSA, Continued Claims ,2019-07-27
151,2019-09-06,2019-08-01,128950.0,USPRIV, BLS private,2019-08-01
316,2019-09-05,2019-08-01,129196.854,NPPTTL, ADP,2019-08-01
2580,2019-09-11,2019-08-01,99.2024091060278,BSCICP03USM665S, OECD Business Confidence,2019-08-01
3735,2019-09-06,2019-08-01,4381.0,LNS12032194, Part-Time for Econ Reasons,2019-08-01
3075,2019-09-06,2019-08-01,163922.0,CLF16OV, Civilian Labor Force,2019-08-01
2087,2019-10-09,2019-08-01,5401.0,JTS1000HIL,  Hires: Total Private ,2019-08-01
2910,2019-09-06,2019-08-01,6044.0,UNEMPLOY, Unemployment Level,2019-08-01
3570,2019-09-06,2019-08-01,63.2,CIVPART, Civilian Participation Rate,2019-08-01
3405,2019-09-06,2019-08-01,7.2,U6Rate, Unemployed plus Marginally Attached ,2019-08-01
1923,2019-10-09,2019-08-01,6320.0,JTS1000JOL, Job Openings: Total Private,2019-08-01
2745,2019-09-06,2019-08-01,3.7,UNRATE, Unemployment Rate,2019-08-01
2251,2019-10-09,2019-08-01,5293.0,JTS1000TSL,  Total Separations: Total Private ,2019-08-01
3240,2019-09-06,2019-08-01,1243.0,UEMP27OV, Unemployed for 27 Weeks,2019-08-01
2415,2019-09-11,2019-08-01,100.575300544742,CSCICP03USM665S, OECD US Consumer Confidence,2019-08-01
1708,2019-08-15,2019-08-03,1726000.0,CCSA, Continued Claims ,2019-08-03
987,2019-08-08,2019-08-03,209000.0,ICSA, Initial Claims,2019-08-03
988,2019-08-15,2019-08-10,220000.0,ICSA, Initial Claims,2019-08-10
1709,2019-08-22,2019-08-10,1674000.0,CCSA, Continued Claims ,2019-08-10
989,2019-08-22,2019-08-17,209000.0,ICSA, Initial Claims,2019-08-17
1710,2019-08-29,2019-08-17,1698000.0,CCSA, Continued Claims ,2019-08-17
1711,2019-09-05,2019-08-24,1662000.0,CCSA, Continued Claims ,2019-08-24
990,2019-08-29,2019-08-24,215000.0,ICSA, Initial Claims,2019-08-24
1712,2019-09-12,2019-08-31,1670000.0,CCSA, Continued Claims ,2019-08-31
991,2019-09-05,2019-08-31,217000.0,ICSA, Initial Claims,2019-08-31
3241,2019-10-04,2019-09-01,1314.0,UEMP27OV, Unemployed for 27 Weeks,2019-09-01
2911,2019-10-04,2019-09-01,5769.0,UNEMPLOY, Unemployment Level,2019-09-01
152,2019-10-04,2019-09-01,129081.0,USPRIV, BLS private,2019-09-01
1924,2019-11-05,2019-09-01,6300.0,JTS1000JOL, Job Openings: Total Private,2019-09-01
317,2019-10-02,2019-09-01,129294.134,NPPTTL, ADP,2019-09-01
2252,2019-11-05,2019-09-01,5454.0,JTS1000TSL,  Total Separations: Total Private ,2019-09-01
2746,2019-10-04,2019-09-01,3.5,UNRATE, Unemployment Rate,2019-09-01
2416,2019-10-09,2019-09-01,100.585124341131,CSCICP03USM665S, OECD US Consumer Confidence,2019-09-01
2581,2019-10-09,2019-09-01,98.8803181569723,BSCICP03USM665S, OECD Business Confidence,2019-09-01
3076,2019-10-04,2019-09-01,164039.0,CLF16OV, Civilian Labor Force,2019-09-01
3571,2019-10-04,2019-09-01,63.2,CIVPART, Civilian Participation Rate,2019-09-01
3406,2019-10-04,2019-09-01,6.9,U6Rate, Unemployed plus Marginally Attached ,2019-09-01
2088,2019-11-05,2019-09-01,5565.0,JTS1000HIL,  Hires: Total Private ,2019-09-01
3736,2019-10-04,2019-09-01,4350.0,LNS12032194, Part-Time for Econ Reasons,2019-09-01
992,2019-09-12,2019-09-07,204000.0,ICSA, Initial Claims,2019-09-07
1713,2019-09-19,2019-09-07,1661000.0,CCSA, Continued Claims ,2019-09-07
993,2019-09-19,2019-09-14,208000.0,ICSA, Initial Claims,2019-09-14
1714,2019-09-26,2019-09-14,1650000.0,CCSA, Continued Claims ,2019-09-14
1715,2019-10-03,2019-09-21,1651000.0,CCSA, Continued Claims ,2019-09-21
994,2019-09-26,2019-09-21,213000.0,ICSA, Initial Claims,2019-09-21
995,2019-10-03,2019-09-28,219000.0,ICSA, Initial Claims,2019-09-28
1716,2019-10-10,2019-09-28,1684000.0,CCSA, Continued Claims ,2019-09-28
153,2019-11-01,2019-10-01,129306.0,USPRIV, BLS private,2019-10-01
3242,2019-11-01,2019-10-01,1264.0,UEMP27OV, Unemployed for 27 Weeks,2019-10-01
1925,2019-12-17,2019-10-01,6523.0,JTS1000JOL, Job Openings: Total Private,2019-10-01
318,2019-10-30,2019-10-01,129380.105,NPPTTL, ADP,2019-10-01
2089,2019-12-17,2019-10-01,5402.0,JTS1000HIL,  Hires: Total Private ,2019-10-01
2253,2019-12-17,2019-10-01,5268.0,JTS1000TSL,  Total Separations: Total Private ,2019-10-01
2747,2019-11-01,2019-10-01,3.6,UNRATE, Unemployment Rate,2019-10-01
3572,2019-11-01,2019-10-01,63.3,CIVPART, Civilian Participation Rate,2019-10-01
2912,2019-11-01,2019-10-01,5855.0,UNEMPLOY, Unemployment Level,2019-10-01
2582,2019-12-12,2019-10-01,98.9279937522739,BSCICP03USM665S, OECD Business Confidence,2019-10-01
3407,2019-11-01,2019-10-01,7.0,U6Rate, Unemployed plus Marginally Attached ,2019-10-01
2417,2019-12-12,2019-10-01,100.913164125353,CSCICP03USM665S, OECD US Consumer Confidence,2019-10-01
3077,2019-11-01,2019-10-01,164364.0,CLF16OV, Civilian Labor Force,2019-10-01
3737,2019-11-01,2019-10-01,4438.0,LNS12032194, Part-Time for Econ Reasons,2019-10-01
996,2019-10-10,2019-10-05,210000.0,ICSA, Initial Claims,2019-10-05
1717,2019-10-17,2019-10-05,1679000.0,CCSA, Continued Claims ,2019-10-05
1718,2019-10-24,2019-10-12,1682000.0,CCSA, Continued Claims ,2019-10-12
997,2019-10-17,2019-10-12,214000.0,ICSA, Initial Claims,2019-10-12
1719,2019-10-31,2019-10-19,1690000.0,CCSA, Continued Claims ,2019-10-19
998,2019-10-24,2019-10-19,212000.0,ICSA, Initial Claims,2019-10-19
1720,2019-11-07,2019-10-26,1689000.0,CCSA, Continued Claims ,2019-10-26
999,2019-10-31,2019-10-26,218000.0,ICSA, Initial Claims,2019-10-26
2090,2020-01-17,2019-11-01,5450.0,JTS1000HIL,  Hires: Total Private ,2019-11-01
2913,2019-12-06,2019-11-01,5811.0,UNEMPLOY, Unemployment Level,2019-11-01
3573,2019-12-06,2019-11-01,63.2,CIVPART, Civilian Participation Rate,2019-11-01
2254,2020-01-17,2019-11-01,5298.0,JTS1000TSL,  Total Separations: Total Private ,2019-11-01
2418,2019-12-12,2019-11-01,101.107313135372,CSCICP03USM665S, OECD US Consumer Confidence,2019-11-01
2748,2019-12-06,2019-11-01,3.5,UNRATE, Unemployment Rate,2019-11-01
2583,2019-12-12,2019-11-01,98.8913507327834,BSCICP03USM665S, OECD Business Confidence,2019-11-01
3408,2019-12-06,2019-11-01,6.9,U6Rate, Unemployed plus Marginally Attached ,2019-11-01
154,2019-12-06,2019-11-01,129608.0,USPRIV, BLS private,2019-11-01
3738,2019-12-06,2019-11-01,4322.0,LNS12032194, Part-Time for Econ Reasons,2019-11-01
3078,2019-12-06,2019-11-01,164404.0,CLF16OV, Civilian Labor Force,2019-11-01
1926,2020-01-17,2019-11-01,6080.0,JTS1000JOL, Job Openings: Total Private,2019-11-01
3243,2019-12-06,2019-11-01,1224.0,UEMP27OV, Unemployed for 27 Weeks,2019-11-01
319,2019-12-04,2019-11-01,129474.689,NPPTTL, ADP,2019-11-01
1721,2019-11-14,2019-11-02,1683000.0,CCSA, Continued Claims ,2019-11-02
1000,2019-11-07,2019-11-02,211000.0,ICSA, Initial Claims,2019-11-02
1001,2019-11-14,2019-11-09,225000.0,ICSA, Initial Claims,2019-11-09
1722,2019-11-21,2019-11-09,1695000.0,CCSA, Continued Claims ,2019-11-09
1723,2019-11-27,2019-11-16,1640000.0,CCSA, Continued Claims ,2019-11-16
1002,2019-11-21,2019-11-16,227000.0,ICSA, Initial Claims,2019-11-16
1003,2019-11-27,2019-11-23,213000.0,ICSA, Initial Claims,2019-11-23
1724,2019-12-05,2019-11-23,1693000.0,CCSA, Continued Claims ,2019-11-23
1725,2019-12-12,2019-11-30,1667000.0,CCSA, Continued Claims ,2019-11-30
1004,2019-12-05,2019-11-30,203000.0,ICSA, Initial Claims,2019-11-30
2255,2020-02-11,2019-12-01,5393.0,JTS1000TSL,  Total Separations: Total Private ,2019-12-01
3574,2020-01-10,2019-12-01,63.2,CIVPART, Civilian Participation Rate,2019-12-01
2419,2020-01-15,2019-12-01,101.404022071597,CSCICP03USM665S, OECD US Consumer Confidence,2019-12-01
2749,2020-01-10,2019-12-01,3.5,UNRATE, Unemployment Rate,2019-12-01
3244,2020-01-10,2019-12-01,1186.0,UEMP27OV, Unemployed for 27 Weeks,2019-12-01
1927,2020-02-11,2019-12-01,5739.0,JTS1000JOL, Job Openings: Total Private,2019-12-01
3079,2020-01-10,2019-12-01,164556.0,CLF16OV, Civilian Labor Force,2019-12-01
3409,2020-01-10,2019-12-01,6.7,U6Rate, Unemployed plus Marginally Attached ,2019-12-01
2091,2020-02-11,2019-12-01,5563.0,JTS1000HIL,  Hires: Total Private ,2019-12-01
2584,2020-01-15,2019-12-01,98.7683132724735,BSCICP03USM665S, OECD Business Confidence,2019-12-01
2914,2020-01-10,2019-12-01,5753.0,UNEMPLOY, Unemployment Level,2019-12-01
155,2020-01-10,2019-12-01,129737.0,USPRIV, BLS private,2019-12-01
3739,2020-01-10,2019-12-01,4148.0,LNS12032194, Part-Time for Econ Reasons,2019-12-01
320,2020-01-08,2019-12-01,129763.162,NPPTTL, ADP,2019-12-01
1005,2019-12-12,2019-12-07,252000.0,ICSA, Initial Claims,2019-12-07
1726,2019-12-19,2019-12-07,1722000.0,CCSA, Continued Claims ,2019-12-07
1006,2019-12-19,2019-12-14,234000.0,ICSA, Initial Claims,2019-12-14
1727,2019-12-26,2019-12-14,1719000.0,CCSA, Continued Claims ,2019-12-14
1728,2020-01-02,2019-12-21,1728000.0,CCSA, Continued Claims ,2019-12-21
1007,2019-12-26,2019-12-21,222000.0,ICSA, Initial Claims,2019-12-21
1008,2020-01-02,2019-12-28,222000.0,ICSA, Initial Claims,2019-12-28
1729,2020-01-09,2019-12-28,1803000.0,CCSA, Continued Claims ,2019-12-28
2915,2020-02-07,2020-01-01,5892.0,UNEMPLOY, Unemployment Level,2020-01-01
2585,2020-02-12,2020-01-01,99.3218800901221,BSCICP03USM665S, OECD Business Confidence,2020-01-01
1928,2020-03-17,2020-01-01,6208.0,JTS1000JOL, Job Openings: Total Private,2020-01-01
2750,2020-02-07,2020-01-01,3.6,UNRATE, Unemployment Rate,2020-01-01
2092,2020-03-17,2020-01-01,5460.0,JTS1000HIL,  Hires: Total Private ,2020-01-01
2420,2020-02-12,2020-01-01,101.530217322171,CSCICP03USM665S, OECD US Consumer Confidence,2020-01-01
3575,2020-02-07,2020-01-01,63.4,CIVPART, Civilian Participation Rate,2020-01-01
3080,2020-02-07,2020-01-01,164606.0,CLF16OV, Civilian Labor Force,2020-01-01
321,2020-02-05,2020-01-01,130049.046,NPPTTL, ADP,2020-01-01
156,2020-02-07,2020-01-01,129503.0,USPRIV, BLS private,2020-01-01
3245,2020-02-07,2020-01-01,1166.0,UEMP27OV, Unemployed for 27 Weeks,2020-01-01
